0,0,0,0,0,0,0,0,0,0,0.113,0.27225,0.245,0.25725,0.2475,0.253,0.26075,0.235,0.24425,0.24125,0.21425,0.20825,0.191,0.1615,0.14675,0.00025,0.107,0.11425,0.11025,0.12025,0.1005,0.0985,0.0515,0.0975,0.101,0.114,0.0965,0.10325,0.1115,0.11475,0.1255,0.133,0.12725,0.1475,0.1355,0.1415,0.14075,0.124,0.12925,0.131,0.125,0.12425,0.117,0.15175,0.20875,0.06375,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.10225,0.256,0.23025,0.2435,0.2335,0.23775,0.24225,0.21875,0.2275,0.2275,0.1995,0.19675,0.17675,0.15025,0.133,0.00025,0.0965,0.10575,0.09925,0.11125,0.094,0.09025,0.0475,0.09,0.0905,0.106,0.0905,0.094,0.10175,0.10775,0.1165,0.121,0.117,0.13625,0.12525,0.12975,0.12875,0.114,0.11875,0.12225,0.1155,0.1135,0.1075,0.14375,0.198,0.05975,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0915,0.24175,0.21675,0.22625,0.217,0.219,0.22675,0.203,0.2115,0.20925,0.183,0.18325,0.1635,0.1365,0.123,0.00025,0.0875,0.09675,0.09125,0.10075,0.08575,0.0815,0.04425,0.082,0.08125,0.09825,0.08275,0.08625,0.0945,0.098,0.10675,0.11175,0.10625,0.12475,0.1135,0.1195,0.11825,0.10575,0.10725,0.11175,0.10625,0.10525,0.10025,0.13275,0.18475,0.0525,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.084,0.22325,0.1995,0.20975,0.20275,0.2065,0.212,0.188,0.1965,0.19425,0.1705,0.1705,0.149,0.126,0.1105,0,0.0805,0.08825,0.08275,0.0915,0.07775,0.0745,0.03825,0.07475,0.0725,0.0895,0.0755,0.07875,0.084,0.08425,0.10025,0.10125,0.099,0.11325,0.1005,0.1125,0.108,0.09775,0.09825,0.10325,0.09875,0.09825,0.09375,0.12225,0.1745,0.0485,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.07575,0.20675,0.1865,0.19625,0.1885,0.19175,0.19675,0.17425,0.1855,0.1815,0.15675,0.158,0.14075,0.11775,0.10075,0,0.07075,0.0825,0.074,0.083,0.073,0.0685,0.034,0.06775,0.06625,0.08,0.0685,0.06975,0.07725,0.07625,0.093,0.09075,0.09225,0.10575,0.09225,0.10375,0.1,0.0905,0.09025,0.096,0.09025,0.09025,0.08725,0.1135,0.16225,0.0465,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.06725,0.19125,0.17175,0.17975,0.17525,0.17875,0.18,0.15825,0.16825,0.16925,0.14575,0.14625,0.12725,0.1095,0.09075,0,0.0635,0.076,0.06775,0.07375,0.06675,0.061,0.03,0.0625,0.0605,0.0735,0.06375,0.06225,0.07,0.06975,0.08225,0.0815,0.08425,0.09725,0.08,0.09375,0.0905,0.08425,0.083,0.0865,0.08025,0.082,0.081,0.105,0.15325,0.0425,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0615,0.17775,0.16025,0.16325,0.16125,0.16425,0.166,0.146,0.15475,0.153,0.13475,0.1325,0.118,0.1,0.08175,0,0.05825,0.06925,0.06125,0.0655,0.0595,0.05525,0.02725,0.057,0.05425,0.06625,0.0565,0.0565,0.063,0.06175,0.0715,0.07425,0.07825,0.0875,0.07325,0.08625,0.082,0.077,0.0745,0.0785,0.0725,0.0745,0.072,0.09975,0.14225,0.03875,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.053,0.16375,0.14925,0.15075,0.15075,0.15275,0.1535,0.13125,0.14175,0.14075,0.12225,0.12175,0.1055,0.091,0.07575,0,0.05125,0.06225,0.05475,0.05875,0.05325,0.04975,0.024,0.053,0.05125,0.0605,0.05125,0.049,0.0555,0.0565,0.0655,0.0675,0.07175,0.08125,0.06725,0.07875,0.0725,0.069,0.07025,0.07025,0.06575,0.068,0.0615,0.09075,0.132,0.03625,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.04825,0.14925,0.136,0.13675,0.13575,0.141,0.142,0.11875,0.1285,0.1305,0.111,0.11225,0.09775,0.08025,0.0685,0,0.0465,0.056,0.0505,0.0525,0.04725,0.044,0.02,0.047,0.04375,0.05325,0.0475,0.045,0.049,0.05075,0.06025,0.0605,0.06475,0.073,0.06325,0.07025,0.0665,0.06225,0.062,0.0635,0.05725,0.06175,0.05575,0.08275,0.12325,0.033,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.04175,0.13725,0.1255,0.124,0.12575,0.12775,0.129,0.10725,0.115,0.11925,0.105,0.10325,0.0885,0.07275,0.063,0,0.0425,0.04925,0.04425,0.04525,0.04225,0.038,0.01725,0.0435,0.0405,0.04625,0.04175,0.03975,0.04425,0.04475,0.0535,0.0515,0.05775,0.064,0.0565,0.0635,0.06075,0.05825,0.0565,0.05625,0.05425,0.05625,0.05,0.076,0.115,0.03,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.03775,0.125,0.114,0.11125,0.11175,0.11425,0.1195,0.0975,0.104,0.10975,0.0965,0.0935,0.08,0.064,0.05825,0,0.03725,0.04525,0.03875,0.04125,0.03625,0.03225,0.015,0.039,0.0365,0.04125,0.03625,0.03675,0.0385,0.04025,0.047,0.0465,0.05225,0.0575,0.05,0.056,0.0545,0.05175,0.0495,0.049,0.0485,0.05125,0.04625,0.07,0.1055,0.02625,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.034,0.113,0.102,0.104,0.10075,0.10325,0.10625,0.0875,0.09475,0.09575,0.08875,0.08625,0.072,0.0585,0.0525,0,0.0325,0.03925,0.03675,0.037,0.03175,0.02875,0.01375,0.034,0.031,0.03725,0.0315,0.03375,0.03425,0.0345,0.04175,0.042,0.049,0.051,0.04325,0.0505,0.0495,0.04625,0.0435,0.044,0.042,0.0475,0.041,0.062,0.098,0.02475,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.03075,0.1025,0.0935,0.0955,0.093,0.09375,0.09575,0.08,0.086,0.08575,0.08025,0.0775,0.06475,0.05275,0.04525,0,0.0285,0.036,0.0325,0.03375,0.0275,0.0255,0.0125,0.03025,0.02575,0.033,0.029,0.02975,0.029,0.03175,0.038,0.0375,0.04325,0.04625,0.038,0.044,0.046,0.04,0.03825,0.038,0.039,0.04375,0.0365,0.05625,0.093,0.02175,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.02625,0.09375,0.08475,0.0855,0.0845,0.084,0.084,0.07225,0.075,0.078,0.072,0.06925,0.05775,0.0465,0.03675,0,0.027,0.03075,0.02925,0.029,0.02475,0.02175,0.0105,0.024,0.0235,0.02975,0.02525,0.02675,0.02575,0.02775,0.03175,0.03275,0.038,0.04275,0.03425,0.039,0.0405,0.0355,0.0355,0.03475,0.03475,0.0395,0.03275,0.05125,0.08675,0.01925,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.023,0.08275,0.07525,0.07725,0.078,0.07425,0.0745,0.0655,0.0685,0.07025,0.066,0.06325,0.05025,0.041,0.03125,0,0.023,0.0275,0.02525,0.0265,0.022,0.01725,0.0085,0.0205,0.01975,0.026,0.022,0.02275,0.02275,0.0255,0.02925,0.02875,0.03225,0.03925,0.02975,0.03375,0.03375,0.03175,0.03125,0.03075,0.03125,0.034,0.02825,0.0465,0.07825,0.01675,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0205,0.0765,0.0685,0.0705,0.07175,0.06625,0.0665,0.0595,0.06025,0.06075,0.05925,0.05475,0.04575,0.03625,0.02825,0,0.02,0.02375,0.02225,0.02375,0.02,0.016,0.007,0.01575,0.0175,0.0235,0.0195,0.02075,0.0195,0.023,0.0245,0.02475,0.02675,0.03475,0.02775,0.02825,0.0295,0.02825,0.027,0.02725,0.02575,0.02975,0.02375,0.0425,0.07325,0.01575,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.01925,0.067,0.0595,0.064,0.06475,0.059,0.0595,0.054,0.05325,0.053,0.0535,0.0495,0.0415,0.032,0.02475,0,0.0185,0.02075,0.0185,0.02175,0.01675,0.01375,0.00675,0.0125,0.016,0.01925,0.01625,0.01825,0.0165,0.02025,0.02275,0.0215,0.024,0.0305,0.025,0.026,0.02675,0.02275,0.02425,0.0245,0.02275,0.02775,0.022,0.03775,0.0685,0.01375,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0175,0.06075,0.05275,0.0555,0.05725,0.05475,0.0525,0.047,0.04575,0.0475,0.046,0.04675,0.036,0.028,0.022,0,0.01625,0.01775,0.0155,0.01925,0.015,0.012,0.0065,0.01025,0.01325,0.016,0.0145,0.016,0.014,0.018,0.01925,0.01775,0.02125,0.02725,0.02275,0.023,0.0245,0.0195,0.0215,0.0215,0.019,0.025,0.0195,0.035,0.06325,0.01125,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.01575,0.0545,0.04775,0.048,0.0505,0.04775,0.04675,0.04175,0.03975,0.0405,0.04125,0.04275,0.033,0.025,0.01975,0,0.01375,0.01575,0.01375,0.0165,0.013,0.01075,0.005,0.0095,0.012,0.0145,0.01225,0.015,0.012,0.01625,0.017,0.014,0.01875,0.02325,0.01975,0.021,0.02025,0.01725,0.01975,0.019,0.01675,0.021,0.018,0.03125,0.059,0.01,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0145,0.048,0.04425,0.0435,0.04475,0.04275,0.04075,0.03575,0.03525,0.0355,0.03725,0.03775,0.0275,0.022,0.01775,0,0.01325,0.0135,0.01175,0.0145,0.01125,0.00825,0.004,0.007,0.0105,0.012,0.0105,0.01325,0.0105,0.01225,0.01475,0.013,0.017,0.02,0.01625,0.0195,0.01725,0.01475,0.01775,0.016,0.015,0.0185,0.0155,0.02775,0.05325,0.009,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0125,0.043,0.03825,0.0375,0.0385,0.03825,0.03525,0.03225,0.03125,0.032,0.033,0.031,0.023,0.0195,0.01575,0,0.01225,0.01125,0.0105,0.01225,0.00975,0.00725,0.00325,0.006,0.0085,0.01025,0.00975,0.011,0.009,0.0105,0.0125,0.0105,0.0155,0.01875,0.01375,0.01775,0.0155,0.0125,0.014,0.01375,0.014,0.016,0.014,0.02475,0.04975,0.0085,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.011,0.03825,0.03275,0.03375,0.03325,0.034,0.031,0.02825,0.0275,0.028,0.02975,0.02775,0.0185,0.01675,0.01275,0,0.0095,0.00975,0.0095,0.01075,0.00875,0.00575,0.00325,0.0055,0.00675,0.00825,0.00775,0.00925,0.00775,0.00825,0.01075,0.01,0.01225,0.017,0.013,0.015,0.013,0.01075,0.01275,0.01175,0.01225,0.015,0.01075,0.021,0.0465,0.0075,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00925,0.0325,0.029,0.0295,0.0285,0.031,0.02725,0.02375,0.02525,0.02375,0.02625,0.024,0.016,0.01525,0.01,0,0.00825,0.00825,0.00775,0.0095,0.00775,0.0055,0.003,0.00475,0.0055,0.00775,0.00675,0.00725,0.0065,0.00675,0.00925,0.008,0.01075,0.01475,0.01125,0.01275,0.01175,0.009,0.01025,0.009,0.011,0.01325,0.00975,0.01775,0.043,0.00675,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00775,0.0295,0.02425,0.0255,0.02325,0.02975,0.02225,0.019,0.02075,0.02,0.02275,0.02175,0.014,0.01225,0.008,0,0.0075,0.00725,0.00675,0.0085,0.00625,0.00475,0.0025,0.00375,0.00525,0.0065,0.00575,0.007,0.00575,0.0055,0.008,0.00725,0.0085,0.01275,0.00925,0.0115,0.01025,0.00825,0.00875,0.00725,0.01025,0.01175,0.008,0.0165,0.037,0.00625,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00675,0.025,0.02025,0.024,0.02125,0.02475,0.019,0.0175,0.0185,0.0165,0.01975,0.01675,0.011,0.00875,0.007,0,0.00675,0.00575,0.00625,0.0075,0.005,0.004,0.00225,0.003,0.00425,0.006,0.00525,0.00575,0.00475,0.0045,0.00675,0.00625,0.0075,0.00975,0.0085,0.00975,0.008,0.007,0.00775,0.00625,0.00925,0.01,0.00725,0.0135,0.03425,0.00525,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.006,0.02325,0.0185,0.0205,0.019,0.021,0.01675,0.015,0.01675,0.0145,0.0175,0.015,0.01025,0.00775,0.0065,0,0.006,0.0045,0.00525,0.00675,0.00425,0.0035,0.00175,0.0025,0.00375,0.00575,0.00375,0.00425,0.00425,0.00325,0.005,0.006,0.0065,0.00875,0.008,0.009,0.00675,0.0065,0.00675,0.00525,0.0075,0.009,0.006,0.011,0.03175,0.00325,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0045,0.02,0.01475,0.01725,0.01625,0.01725,0.01575,0.01325,0.01425,0.0115,0.0155,0.0125,0.009,0.00675,0.006,0,0.00475,0.00375,0.004,0.00575,0.0035,0.00325,0.0015,0.002,0.0035,0.00525,0.00325,0.00325,0.00375,0.00275,0.00475,0.005,0.00475,0.00675,0.00675,0.008,0.0055,0.005,0.00575,0.00375,0.006,0.00825,0.00475,0.0095,0.0285,0.003,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00325,0.018,0.014,0.0155,0.01375,0.01525,0.0135,0.01075,0.01275,0.01,0.0115,0.01025,0.0085,0.00625,0.0045,0,0.00475,0.0035,0.00375,0.005,0.0035,0.00225,0.00125,0.00175,0.00325,0.004,0.00275,0.003,0.0035,0.0025,0.0045,0.00425,0.0045,0.006,0.006,0.0065,0.005,0.004,0.00525,0.0035,0.00575,0.0065,0.004,0.00875,0.0275,0.0025,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00325,0.0165,0.012,0.01325,0.01175,0.01425,0.01175,0.00925,0.0115,0.009,0.00925,0.00925,0.00675,0.00575,0.004,0,0.00425,0.00275,0.00325,0.004,0.003,0.002,0.00125,0.001,0.00275,0.003,0.00225,0.00275,0.00325,0.002,0.00375,0.00375,0.00375,0.00525,0.00525,0.0055,0.00425,0.003,0.00525,0.00275,0.00475,0.0055,0.00325,0.0075,0.02375,0.0015,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.002,0.0145,0.00975,0.0125,0.01025,0.01275,0.01075,0.0085,0.01,0.00775,0.0075,0.0075,0.006,0.00525,0.0035,0,0.00375,0.00225,0.003,0.0035,0.0025,0.002,0.001,0.001,0.0025,0.00225,0.00175,0.002,0.0025,0.0015,0.0035,0.0035,0.00325,0.005,0.00475,0.00475,0.004,0.00275,0.00425,0.002,0.00425,0.004,0.00275,0.006,0.02,0.0015,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00175,0.013,0.009,0.0115,0.009,0.01025,0.0075,0.007,0.0075,0.00575,0.00675,0.0065,0.00425,0.00375,0.00225,0,0.003,0.00175,0.00275,0.003,0.00225,0.002,0.001,0.001,0.00225,0.002,0.0015,0.002,0.002,0.00125,0.00325,0.003,0.00225,0.00475,0.00425,0.0045,0.00325,0.00225,0.004,0.002,0.003,0.00325,0.0025,0.00525,0.01775,0.00125,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0015,0.01175,0.0075,0.01,0.00775,0.00825,0.00725,0.0065,0.0065,0.0055,0.0055,0.00525,0.00425,0.00325,0.002,0,0.00275,0.00175,0.0025,0.0025,0.00225,0.002,0.00075,0.001,0.00175,0.002,0.001,0.0015,0.002,0.00075,0.003,0.002,0.00225,0.0045,0.004,0.004,0.00225,0.00225,0.00375,0.0015,0.00225,0.00275,0.00225,0.0045,0.0165,0.00125,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00125,0.0095,0.0065,0.00825,0.00675,0.00725,0.0065,0.006,0.00625,0.00475,0.00475,0.0045,0.00425,0.003,0.002,0,0.0025,0.001,0.00175,0.00175,0.002,0.00175,0.00075,0.001,0.0015,0.0015,0.001,0.00125,0.00125,0.0005,0.00275,0.00175,0.002,0.00325,0.0025,0.003,0.00175,0.002,0.00225,0.001,0.00225,0.00225,0.00225,0.00425,0.01325,0.00075,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00075,0.0085,0.00575,0.00775,0.00575,0.006,0.006,0.005,0.00525,0.00475,0.00375,0.00425,0.004,0.00275,0.00175,0,0.002,0.0005,0.00175,0.001,0.0015,0.00125,0.0005,0.001,0.001,0.00075,0.00075,0.00025,0.00125,0.0005,0.0025,0.00125,0.0015,0.0025,0.0025,0.0025,0.0015,0.00175,0.00175,0.00075,0.0015,0.00175,0.00175,0.00375,0.01175,0.00075,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0005,0.007,0.004,0.0055,0.005,0.005,0.005,0.0045,0.00525,0.00425,0.00325,0.00425,0.0035,0.00275,0.0015,0,0.00125,0.0005,0.00175,0.001,0.00125,0.001,0.0005,0.00075,0.001,0.0005,0.0005,0,0.001,0.0005,0.002,0.00075,0.0015,0.00225,0.00225,0.002,0.0015,0.001,0.0015,0.00025,0.0015,0.0015,0.0015,0.003,0.01,0.0005,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0005,0.00575,0.00375,0.00525,0.004,0.0045,0.00475,0.00325,0.0045,0.00425,0.002,0.00325,0.00275,0.00175,0.00125,0,0.001,0.0005,0.00125,0.0005,0.00075,0.00075,0.0005,0.00075,0.001,0.0005,0.00025,0,0.001,0.0005,0.002,0.0005,0.0015,0.00175,0.002,0.002,0.00125,0.00075,0.00075,0,0.0015,0.00125,0.0015,0.002,0.00825,0.00025,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0005,0.0045,0.0035,0.00475,0.00325,0.00425,0.0035,0.00325,0.00425,0.00375,0.002,0.00175,0.002,0.0015,0.00125,0,0.0005,0.0005,0.001,0.0005,0.00075,0.0005,0.0005,0.0005,0.001,0.0005,0.00025,0,0.00075,0.0005,0.00125,0.0005,0.00125,0.00125,0.00125,0.00175,0.001,0.00075,0.00075,0,0.0015,0.001,0.001,0.0015,0.0075,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0005,0.00375,0.003,0.004,0.0025,0.00325,0.00325,0.003,0.004,0.00275,0.00175,0.00125,0.002,0.0015,0.001,0,0.00025,0.0005,0.0005,0.0005,0.00075,0.0005,0.0005,0.00025,0.0005,0.0005,0.00025,0,0.0005,0.00025,0.00125,0.0005,0.0005,0.001,0.00125,0.00075,0.00075,0.00075,0.00075,0,0.00125,0.001,0.00075,0.00125,0.007,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00025,0.0035,0.003,0.004,0.00225,0.003,0.00275,0.0025,0.00325,0.00275,0.00175,0.00125,0.0015,0.0015,0.001,0,0.00025,0.00025,0.0005,0.00025,0.00075,0.0005,0.00025,0.00025,0.00025,0.0005,0.00025,0,0.0005,0.00025,0.001,0.0005,0.0005,0.001,0.001,0.0005,0.0005,0.00025,0.00075,0,0.001,0.00075,0.00075,0.00125,0.0065,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00025,0.00275,0.00275,0.00375,0.002,0.003,0.00275,0.002,0.003,0.0025,0.0015,0.00125,0.00125,0.00075,0.001,0,0.00025,0.00025,0.0005,0.00025,0.00075,0.0005,0.00025,0.00025,0.00025,0.00025,0.00025,0,0.0005,0.00025,0.001,0.0005,0.00025,0.001,0.001,0.00025,0.00025,0.00025,0.00075,0,0.00075,0.00075,0.0005,0.00075,0.00575,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00025,0.00225,0.00275,0.00275,0.002,0.0025,0.0025,0.00175,0.00225,0.00225,0.00125,0.001,0.00125,0.00075,0.001,0,0,0,0.0005,0.00025,0.0005,0.0005,0.00025,0.00025,0,0.00025,0.00025,0,0.00025,0,0.001,0.00025,0.00025,0.001,0.00075,0.00025,0.00025,0.00025,0.00075,0,0.0005,0.00075,0.0005,0.0005,0.00525,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00025,0.00175,0.002,0.00225,0.00175,0.002,0.00225,0.0015,0.00175,0.00225,0.00075,0.0005,0.001,0.00075,0.00075,0,0,0,0.00025,0,0.0005,0.0005,0.00025,0.00025,0,0.00025,0,0,0.00025,0,0.001,0,0.00025,0.00075,0.00025,0.00025,0.00025,0.00025,0.00075,0,0.0005,0.00075,0.0005,0.00025,0.00425,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00025,0.00125,0.00175,0.002,0.00125,0.00175,0.00175,0.00075,0.0015,0.00175,0.00075,0.0005,0.00075,0.00075,0.0005,0,0,0,0.00025,0,0.00025,0.0005,0.00025,0,0,0.00025,0,0,0.00025,0,0.00075,0,0.00025,0.00075,0.00025,0.00025,0.00025,0,0.0005,0,0.0005,0.00075,0.0005,0.00025,0.00375,0,0,0,0,0,0,0,0,0
